measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Nutritional deficiencies,Number,2004,2024387.0998201792,3101714.6714158263,1293937.9107853442
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Nutritional deficiencies,Number,2004,3582948.7719497993,4815945.848531843,2653430.4441754837
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Skin and subcutaneous diseases,Number,2003,232279.01139382675,366546.62293572654,143988.72830076842
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Skin and subcutaneous diseases,Number,2003,249331.6461424847,367049.0374407021,160424.4225703479
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Substance use disorders,Number,2005,131762.2275106359,170298.17207584286,99303.14537049778
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Substance use disorders,Number,2005,68705.48928790016,84973.27033634268,51362.19019021926
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Diabetes and kidney diseases,Number,2005,396975.6943046615,459318.6622983411,343097.2130139241
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Diabetes and kidney diseases,Number,2005,459540.7977770228,539877.533503229,383594.6301625803
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Unintentional injuries,Number,2004,579378.5065079529,710729.6669443843,478364.1085348377
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Unintentional injuries,Number,2004,308788.2421313478,365273.106359178,256393.5619015218
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Neoplasms,Number,2003,270360.9444389905,333381.88263780804,228923.7966858081
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Neoplasms,Number,2003,426096.12953208183,508940.21106473496,363865.3392456238
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Chronic respiratory diseases,Number,2004,265796.6199712552,386746.1961618082,190152.34339271195
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Chronic respiratory diseases,Number,2004,184805.27929592298,250640.6208166235,131967.5307574587
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Sense organ diseases,Number,2003,212431.97133573765,284260.0562018195,150016.02650659005
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Sense organ diseases,Number,2003,202304.38679259914,268182.82736763096,144709.97387838736
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2003,1687893.8661393966,2104517.290899055,1263478.5401839027
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2003,2390227.8379962165,2999392.9732961347,1857204.4625392691
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Respiratory infections and tuberculosis,Number,2003,4488893.35866135,5764502.543926101,3392978.3329144865
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Respiratory infections and tuberculosis,Number,2003,3339332.037500169,4478072.31236572,2330353.9052329725
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Neglected tropical diseases and malaria,Number,2004,139279.22390292073,207183.49573770503,87136.07769013297
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Neglected tropical diseases and malaria,Number,2004,125484.59038452162,193312.68941633866,80925.21554532927
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Enteric infections,Number,2003,3616156.3261800422,5579652.6391638955,1992070.7830132155
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Enteric infections,Number,2003,2341026.389541808,3959004.853223727,1278704.7913509815
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Other infectious diseases,Number,2003,5157144.802375914,6773728.038959445,3538281.293752053
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Other infectious diseases,Number,2003,4457222.2801695075,6109867.855117981,2873189.7004519575
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Maternal and neonatal disorders,Number,2003,6864442.093603798,7662187.3959041815,5974733.942186231
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Maternal and neonatal disorders,Number,2003,6346399.552308952,7010982.338541057,5601988.49145587
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Neglected tropical diseases and malaria,Number,2003,575378.5292308779,882189.5303324824,351301.7850489721
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Neglected tropical diseases and malaria,Number,2003,556939.6984186418,858271.3632991537,324581.97042996454
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Neoplasms,Number,2005,289983.3422028222,357421.26974086906,241615.77188378776
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Neoplasms,Number,2005,444200.0564943224,518704.3866438046,376115.9451975547
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Cardiovascular diseases,Number,2004,3360218.153962816,3893027.5730036385,2872241.7276041936
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Cardiovascular diseases,Number,2004,2538554.044569558,2939126.253946923,2168918.4739270643
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,2981877.838773885,3479110.9705884857,2537365.426283117
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,3061026.405488648,3622901.362975938,2607065.683764654
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Respiratory infections and tuberculosis,Number,2005,10158327.65691063,13838033.985112106,6612810.126869563
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Respiratory infections and tuberculosis,Number,2005,7987723.944498347,10905179.558708735,5318072.570943966
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Enteric infections,Number,2005,10410387.776152408,15436590.829299796,6545584.349529376
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Enteric infections,Number,2005,8432583.814883867,13224613.077670814,4790367.03570716
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Nutritional deficiencies,Number,2005,814085.8201640759,1117560.955060179,548083.7610158093
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Nutritional deficiencies,Number,2005,1121340.8812470448,1475515.9154141515,823511.5166755046
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Digestive diseases,Number,2005,939316.8701305027,1345921.0172662518,635738.2481991774
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Digestive diseases,Number,2005,460226.1750662357,669612.4189666295,327616.21111971105
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Neurological disorders,Number,2005,380690.70365990634,517602.87631859386,282575.01993696945
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Neurological disorders,Number,2005,350483.4272580334,470687.32789066335,263840.14330404205
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Nutritional deficiencies,Number,2005,262636.28912800556,341421.5341127245,209268.03621792066
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Nutritional deficiencies,Number,2005,361340.65913462295,522800.23362830695,259380.25061524368
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Chronic respiratory diseases,Number,2005,324843.5957362639,367244.9394677236,285223.6131242925
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Chronic respiratory diseases,Number,2005,244424.47484355257,291705.52086417924,177634.6808885649
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Chronic respiratory diseases,Number,2004,310928.2676953803,399068.7329741567,239747.80207837743
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Chronic respiratory diseases,Number,2004,251088.74630774595,322016.2649709003,187517.00519169238
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Musculoskeletal disorders,Number,2004,442216.43871761195,587339.3438382582,324531.67608599376
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Musculoskeletal disorders,Number,2004,685782.34309786,906202.4105158631,505663.7269110214
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Self-harm and interpersonal violence,Number,2004,102151.6767925735,159944.55586605676,67571.24613949988
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Self-harm and interpersonal violence,Number,2004,42982.98637570656,56523.7686896152,31863.251126590832
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Skin and subcutaneous diseases,Number,2005,244522.64768602958,387174.7882794783,148356.46309834637
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Skin and subcutaneous diseases,Number,2005,261750.99836621952,383448.63237005187,165654.43652721492
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Skin and subcutaneous diseases,Number,2004,206663.35428682153,318006.83876925195,127051.63462523883
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Skin and subcutaneous diseases,Number,2004,246682.19778831452,379858.23130472825,147303.08798742172
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Musculoskeletal disorders,Number,2004,291542.63061658427,382468.1775808105,214864.1909678182
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Musculoskeletal disorders,Number,2004,371903.081293023,490889.7151685625,273683.02688215737
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Other non-communicable diseases,Number,2004,1041654.6058875376,1485720.19070962,747321.7868723786
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Other non-communicable diseases,Number,2004,1729798.7553287698,2303177.5984208025,1305626.0790433378
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Cardiovascular diseases,Number,2003,264427.87599938427,337318.46668200573,212197.6186910657
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Cardiovascular diseases,Number,2003,265218.1100743031,337569.769896304,203887.54212844511
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Mental disorders,Number,2003,241310.2359814697,306362.5593488678,176450.86537123442
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Mental disorders,Number,2003,229812.79443335638,295596.19929029286,165759.66420290864
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Digestive diseases,Number,2005,269179.9410681305,304682.3731495829,229420.16181086187
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Digestive diseases,Number,2005,208603.52413605366,243019.14740810503,178612.4762601973
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Musculoskeletal disorders,Number,2005,239890.2325808653,321920.36277789425,177528.0790059782
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Musculoskeletal disorders,Number,2005,424039.2217007569,565832.9667493375,317242.4495692201
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Mental disorders,Number,2005,256487.34144500998,325897.66510280175,190004.30444670114
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Mental disorders,Number,2005,243373.37903670833,310175.5715836549,176629.7809397599
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Digestive diseases,Number,2004,1240413.5039513293,1803542.0182661237,847934.3056442883
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Digestive diseases,Number,2004,627441.1273873923,961418.5792929614,432004.4787119115
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Sense organ diseases,Number,2005,224157.79931706606,299196.33706973447,157826.5828355941
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Sense organ diseases,Number,2005,212063.79412726237,282530.02991775173,151482.5298519491
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,1385206.3984129576,1729029.2957882085,1019098.5651648976
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,2046055.617898203,2597567.6793125267,1548297.7190725957
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Respiratory infections and tuberculosis,Number,2005,4120111.786789551,5263369.559484463,3092724.25301996
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Respiratory infections and tuberculosis,Number,2005,3045764.366940755,4138739.200288213,2206909.673280859
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Enteric infections,Number,2005,3126363.9876603135,4933341.851987049,1773333.4351969704
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Enteric infections,Number,2005,2044535.6084566535,3314613.8737290306,1131339.3284966168
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Other infectious diseases,Number,2005,4339951.404617157,5808696.261607588,3064557.2520758733
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Other infectious diseases,Number,2005,3713218.6901023146,5106497.50184669,2504255.3457923727
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Maternal and neonatal disorders,Number,2005,6745067.354794972,7534435.510757551,5942346.915027553
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Maternal and neonatal disorders,Number,2005,6036442.966342538,6671540.2521518795,5364160.442733929
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Neglected tropical diseases and malaria,Number,2005,426456.4400079113,690580.8532621879,249312.54134795466
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Neglected tropical diseases and malaria,Number,2005,425931.52543292503,687347.6750367993,245628.31926491373
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Transport injuries,Number,2007,553929.5814790628,747059.3012499076,385434.56204751314
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Transport injuries,Number,2007,160223.88296580332,202214.78903673333,120681.33990111807
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Other non-communicable diseases,Number,2005,343820.4890050012,406227.96229658875,292453.5456959369
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Other non-communicable diseases,Number,2005,594864.5612048733,742039.115021934,473428.0248540405
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Skin and subcutaneous diseases,Number,2005,105074.16311058782,146075.3218790844,71770.08719551787
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Skin and subcutaneous diseases,Number,2005,123181.17113898009,171324.72651040502,86131.87022234811
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Transport injuries,Number,2003,254850.49160391014,407156.7940848537,152451.1800023706
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Transport injuries,Number,2003,103243.4424835207,161954.35686708582,60677.66112836974
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Unintentional injuries,Number,2003,482905.1318870062,598157.807751107,387388.1065259931
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Unintentional injuries,Number,2003,313101.3975462335,398086.1376630885,250043.12685840443
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Cardiovascular diseases,Number,2005,282353.88241697015,369554.3108789005,223081.15056752693
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Cardiovascular diseases,Number,2005,281107.2052433437,355709.01010759745,212433.86052812444
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Self-harm and interpersonal violence,Number,2003,461279.99792657414,659000.820692518,309341.8186779929
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Self-harm and interpersonal violence,Number,2003,143075.7274182933,207197.74567567982,94888.71652291619
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Transport injuries,Number,2006,874613.413126912,1146743.5226254466,662815.2947067434
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Transport injuries,Number,2006,328048.87107806274,420146.93802213576,236277.0779210016
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Unintentional injuries,Number,2006,493508.614168522,567860.606768567,432559.3412761332
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Unintentional injuries,Number,2006,256861.22537705852,292286.5918449219,224184.83829993074
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Self-harm and interpersonal violence,Number,2005,527158.5463410491,756422.0237830206,369027.0653869996
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Self-harm and interpersonal violence,Number,2005,153165.6890537743,215338.87871297062,102837.58807081732
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Neurological disorders,Number,2004,672819.8513647995,845660.6796169655,521377.03960322967
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Neurological disorders,Number,2004,742761.5916833297,974151.4084935562,548893.8658687298
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Skin and subcutaneous diseases,Number,2004,403096.7989615342,623563.4195585217,252224.1226947202
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Skin and subcutaneous diseases,Number,2004,409153.89890778787,602782.9107505025,273233.3235578991
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Neoplasms,Number,2005,543617.4410761853,593965.7025359875,488011.0712678195
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Neoplasms,Number,2005,473848.92721642513,527738.1491860442,431202.46833134175
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Neurological disorders,Number,2005,198819.3600242737,250464.3651911402,153694.54504374467
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Neurological disorders,Number,2005,311822.49253285094,416949.5939370681,228217.79736943584
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Chronic respiratory diseases,Number,2004,573786.2785098514,866228.7506951028,401866.3389827801
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Chronic respiratory diseases,Number,2004,348396.65879017103,485939.2632644281,249871.5583906784
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Substance use disorders,Number,2003,26444.536316642763,35279.40959435741,19017.65036910798
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Substance use disorders,Number,2003,16605.56436579871,21200.576140401245,12506.02380129229
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Diabetes and kidney diseases,Number,2003,235271.6945171794,299169.81316349545,184458.7800460246
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Diabetes and kidney diseases,Number,2003,190400.5484253133,258590.0976370155,138650.79248476957
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Transport injuries,Number,2005,279428.74985120335,450766.1472725414,169420.49247327342
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Transport injuries,Number,2005,103385.75292220566,161009.47785230953,60049.88107091465
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Unintentional injuries,Number,2005,501468.4310870343,621078.1323593056,401183.40267028747
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Unintentional injuries,Number,2005,310432.62200652756,387855.0907494059,246119.46109322278
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Neoplasms,Number,2003,562849.2749952283,609257.2747054191,513287.75112606876
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Neoplasms,Number,2003,453577.6721095244,499419.51640009286,413315.4886376531
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Neurological disorders,Number,2003,193538.44973635123,245033.46928044938,152087.48859694603
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Neurological disorders,Number,2003,303671.72679529845,406051.26727513556,223788.35352049145
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Mental disorders,Number,2005,360183.08243535284,456254.38337951095,261944.2810056269
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Mental disorders,Number,2005,418895.49759338034,538906.306393005,297977.8798387888
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Sense organ diseases,Number,2005,156051.35205087188,212258.78557203047,106308.64781940688
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Sense organ diseases,Number,2005,196274.2065235993,265920.0049981937,137388.35168001085
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Unintentional injuries,Number,2007,604574.0836515935,746671.0326620953,504986.82294356293
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Unintentional injuries,Number,2007,297258.2635718295,350503.72733728215,245134.58554283867
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Musculoskeletal disorders,Number,2004,613285.9255688406,818323.4373561437,447138.9380797708
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Musculoskeletal disorders,Number,2004,853897.2177035502,1113282.8658747436,635320.1122195187
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Other non-communicable diseases,Number,2004,2294330.5419073487,3324427.651847529,1622507.5589098562
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Other non-communicable diseases,Number,2004,2876075.5954400133,5485365.935590431,1990691.5749117322
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Neoplasms,Number,2004,282428.27536277514,343611.6473655759,239299.34699028992
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Neoplasms,Number,2004,440190.7107435405,521263.18669192994,370650.55888618575
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Mental disorders,Number,2003,351672.5038558567,447240.59655781987,257047.9352483002
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Mental disorders,Number,2003,411319.7704170943,530427.1664144885,293042.3701234353
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Nutritional deficiencies,Number,2007,2059113.052629884,3270314.4646711843,1281720.9793432814
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Nutritional deficiencies,Number,2007,3531202.1532958033,4663895.383885229,2614756.04434772
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Substance use disorders,Number,2006,133596.6971342569,172508.86445361422,100708.8077833654
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Substance use disorders,Number,2006,69128.0340288101,86149.302450421,52413.16242016952
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Diabetes and kidney diseases,Number,2006,421239.03897720214,486253.7276850931,365033.11351920565
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Diabetes and kidney diseases,Number,2006,490114.3859217643,577304.8625804323,407678.4516720391
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2004,2982927.6928357594,3465647.144193439,2533872.2492709802
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2004,3100105.069326732,3690263.2858570144,2638400.1750288736
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Respiratory infections and tuberculosis,Number,2004,10434346.003345536,14042587.969232056,7171087.581930257
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Respiratory infections and tuberculosis,Number,2004,8199951.394091509,11437058.545682814,5419883.923256652
DALYs (Disability-Adjusted Life Years),Nigeria,Male,All ages,Enteric infections,Number,2004,10796366.319210032,16050856.149141354,6688656.422152213
DALYs (Disability-Adjusted Life Years),Nigeria,Female,All ages,Enteric infections,Number,2004,8873163.586882133,13552619.196809238,4976512.846163644
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Sense organ diseases,Number,2003,150377.57274827562,204604.12912299376,102689.57097648013
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Sense organ diseases,Number,2003,189775.22237886957,258015.60041828232,133273.8212088636
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,7178207.910820409,7723001.400139367,6707313.148660249
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,9229005.050465975,9597001.22285677,8856064.997908635
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Respiratory infections and tuberculosis,Number,2005,2004562.2343733031,2235602.3241430037,1785049.4629343313
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Respiratory infections and tuberculosis,Number,2005,1566936.8535276612,1738427.840197291,1398821.279992918
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Enteric infections,Number,2005,1234715.2811368837,1462966.2876386708,1030004.0288447231
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Enteric infections,Number,2005,1113334.1838163345,1334999.2972164531,925645.6268865463
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Other infectious diseases,Number,2005,338865.3637459159,458929.00741573505,241146.49413739642
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Other infectious diseases,Number,2005,316866.6275991181,457763.83515865647,226200.45227413785
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Maternal and neonatal disorders,Number,2005,960622.1111068733,1039754.9881248231,881297.507179945
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Maternal and neonatal disorders,Number,2005,884238.397555579,961642.9210003314,806958.3250220686
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2003,6564168.271061489,7060211.796546811,6130984.219895674
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2003,8411350.279673856,8788475.541558977,8062416.875920076
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Respiratory infections and tuberculosis,Number,2003,1790283.078377517,1996209.7311579823,1618565.0333106464
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Respiratory infections and tuberculosis,Number,2003,1370047.7746068614,1519135.6692873845,1235365.3530279014
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Enteric infections,Number,2003,1048460.3563060286,1274963.4692297545,857639.7420022065
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Enteric infections,Number,2003,950112.5128724435,1127492.7874495755,777834.8697032966
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Other infectious diseases,Number,2003,288309.3378789163,384375.8730180243,214197.84720377147
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Other infectious diseases,Number,2003,269806.0521377729,383592.5636763155,186278.31313835635
DALYs (Disability-Adjusted Life Years),South Africa,Male,All ages,Maternal and neonatal disorders,Number,2003,802807.2790068643,877471.2036125449,742663.383389448
DALYs (Disability-Adjusted Life Years),South Africa,Female,All ages,Maternal and neonatal disorders,Number,2003,741355.8086412421,801040.8203344569,676589.5699306115
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Mental disorders,Number,2004,248668.48469775982,315146.8667991168,182938.6454350077
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Mental disorders,Number,2004,236260.40341901558,300891.44417476543,171758.8817696711
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Neglected tropical diseases and malaria,Number,2004,2660749.778578053,4239270.939623287,1469351.8715544692
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,All ages,Neglected tropical diseases and malaria,Number,2004,2563062.1332081314,3968648.709664314,1364748.5891226456
DALYs (Disability-Adjusted Life Years),Egypt,Male,All ages,Neoplasms,Number,2005,754183.4911460022,876473.9958951396,631145.2334037934
DALYs (Disability-Adjusted Life Years),Egypt,Female,All ages,Neoplasms,Number,2005,597042.2709841628,709740.4172751688,507257.52432301594
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Substance use disorders,Number,2005,28877.29863193624,39074.983837729975,21080.072157526592
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Substance use disorders,Number,2005,17756.724128943202,22832.736552163078,13732.482403010967
DALYs (Disability-Adjusted Life Years),Kenya,Male,All ages,Diabetes and kidney diseases,Number,2005,250837.31182085702,312597.0013603682,196184.43012106954
DALYs (Disability-Adjusted Life Years),Kenya,Female,All ages,Diabetes and kidney diseases,Number,2005,203980.76830261678,263170.33908820583,150517.8399574528
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,All ages,Chronic respiratory diseases,Number,2007,278076.314512701,381048.10598243587,212984.33199928876
