measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Substance use disorders,Number,2004,45250.998097377465,57283.61876481677,35534.73925598445
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Diabetes and kidney diseases,Number,2004,442011.14392048423,522854.3440240241,359061.77376737184
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Chronic respiratory diseases,Number,2009,492661.9500407838,616896.2340849158,391465.350295685
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Transport injuries,Number,2010,783707.3581949914,968433.8577828087,595311.7393035946
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Skin and subcutaneous diseases,Number,2004,493688.42684338696,763662.4214576518,314941.33909956535
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Nutritional deficiencies,Number,2009,1644565.9838765932,2215924.365477139,1188459.201536251
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Digestive diseases,Number,2008,1460883.5707608096,1910984.1318266676,1111975.3049671182
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Chronic respiratory diseases,Number,2008,991962.6994530305,1276488.274267552,767931.8402087657
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Other non-communicable diseases,Number,2005,5296462.63642409,7965312.41078245,3981961.1546314573
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Chronic respiratory diseases,Number,2006,528257.8434852277,642329.7901080621,428122.2517087346
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Chronic respiratory diseases,Number,2011,507779.2099831362,645521.1990712953,407589.9711278613
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Nutritional deficiencies,Number,2010,5317794.188186981,7098345.681199396,3858417.123994081
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Chronic respiratory diseases,Number,2006,954670.7544533935,1255143.5929126397,740133.9058852957
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Digestive diseases,Number,2006,1412062.805703707,1832946.3125509408,1041173.2189730323
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neoplasms,Number,2007,761299.4475947986,853744.6469238545,682210.7958731405
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Neglected tropical diseases and malaria,Number,2010,152879.3832418871,216180.9295560349,108303.6683330207
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Nutritional deficiencies,Number,2011,5165495.523242866,6866972.248222428,3755025.1347761396
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neoplasms,Number,2009,2475891.420107287,2937150.8658719584,2091770.6619380256
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Neoplasms,Number,2007,1437091.051304003,1636373.4524042415,1250922.413188578
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Transport injuries,Number,2010,1311044.6490134986,1584038.0086615407,1055343.6163821681
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Unintentional injuries,Number,2010,784460.6634113198,873335.1049026201,687202.1169135687
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Transport injuries,Number,2009,1284843.7078566945,1542265.6933814571,1040257.1825791142
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Unintentional injuries,Number,2009,776949.4490908993,868893.1535054423,684086.8409666743
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Mental disorders,Number,2008,2442582.663642405,3109253.9895441965,1745120.8443471561
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Neglected tropical diseases and malaria,Number,2006,3786856.1314513325,5951108.488514008,2258295.3266020035
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Nutritional deficiencies,Number,2007,471221.7073233182,681157.7358671378,317219.08392190776
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Nutritional deficiencies,Number,2004,585789.055614575,817829.8563989671,443317.0986365073
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Chronic respiratory diseases,Number,2004,564668.6249202497,632202.7178207933,482447.0390731575
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neglected tropical diseases and malaria,Number,2006,20350003.637794796,29015219.45102664,13544446.121012619
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Skin and subcutaneous diseases,Number,2005,462519.2771383224,720265.9421094,282398.4639086586
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Sense organ diseases,Number,2006,1075229.9535128728,1415985.9928050393,764275.0308262671
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Cardiovascular diseases,Number,2005,4009949.3558951453,4951354.26211193,3226840.6800534534
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Digestive diseases,Number,2009,1979241.2440897885,2743673.596313082,1403171.6215079199
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Substance use disorders,Number,2007,205630.17639718103,257736.45654208618,157869.1518955498
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Diabetes and kidney diseases,Number,2007,961689.4610844719,1079214.55022481,856680.9098343819
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Digestive diseases,Number,2008,1949109.5285912028,2690868.2942672223,1371224.4937942668
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Transport injuries,Number,2004,2208968.943941095,2977338.2611219897,1482404.0134679335
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Other infectious diseases,Number,2004,16100443.4688375,22021584.16209909,11298835.808884248
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Maternal and neonatal disorders,Number,2004,19927276.999858562,22037482.466373716,18101134.139457062
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Nutritional deficiencies,Number,2011,1594336.8133855057,2161838.8978431574,1132716.4666769425
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Musculoskeletal disorders,Number,2008,1262922.0669634428,1665187.7391800298,930832.6897070052
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Self-harm and interpersonal violence,Number,2008,167820.89377587047,233119.19287480746,125006.43942870651
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Neglected tropical diseases and malaria,Number,2010,181158.2062449862,286657.9257106943,118081.79861019168
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Skin and subcutaneous diseases,Number,2007,531775.9187211834,818663.8673545348,341534.9468363318
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neglected tropical diseases and malaria,Number,2007,20560825.57157044,29260673.684516355,13629360.385492153
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Sense organ diseases,Number,2004,425549.16225827916,568500.4232955116,303600.9279138315
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2004,3830466.6604919727,4780036.702520698,3001953.6255455245
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Respiratory infections and tuberculosis,Number,2004,7342185.997342311,9060863.25327184,5990988.927649208
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Cardiovascular diseases,Number,2007,1845921.869637391,2011991.6777637098,1678246.2813575235
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2007,5629829.740629424,6610997.69756803,4805779.888294158
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Respiratory infections and tuberculosis,Number,2007,17498991.328053877,22480662.324345816,13412933.22704823
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Enteric infections,Number,2007,18710933.73553759,25451668.24175816,12718093.120240562
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Substance use disorders,Number,2004,138540.57742815514,177628.8150095279,104613.83212578464
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Diabetes and kidney diseases,Number,2004,1593342.579928199,2034568.3152353764,1299025.4583179888
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Unintentional injuries,Number,2010,990543.6907889751,1150733.106871819,858296.7509795523
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neoplasms,Number,2008,783134.6802245394,877419.1588175521,699940.5912474773
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Transport injuries,Number,2011,840519.4402376544,1022486.8623734453,654292.3793532476
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Nutritional deficiencies,Number,2013,5253311.8199725505,7102721.211799871,3816979.360151578
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Transport injuries,Number,2012,868283.417415386,1049342.3225693156,685545.9110019252
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Enteric infections,Number,2004,5430859.83119732,7682883.943106129,3534264.5143880947
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Other infectious diseases,Number,2004,8595644.818802034,11419034.485878505,6042161.211152674
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Maternal and neonatal disorders,Number,2004,12891608.88234491,14156066.476996664,11696260.593095252
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neglected tropical diseases and malaria,Number,2004,1010853.3504670876,1570611.364816201,589571.0624425462
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Musculoskeletal disorders,Number,2009,1299713.3913821257,1708594.408522921,954559.3169714081
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Self-harm and interpersonal violence,Number,2009,172846.69826308388,239398.79513306855,128896.06999933491
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Chronic respiratory diseases,Number,2007,973478.673236723,1260364.3121757093,747893.3282639441
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Digestive diseases,Number,2011,1473914.9188696188,1888843.023036791,1148706.426152415
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Nutritional deficiencies,Number,2007,674597.7342278439,876330.9290922574,534470.9366915104
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Chronic respiratory diseases,Number,2007,598299.7432637723,680521.4811360454,521354.25746927585
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Cardiovascular diseases,Number,2004,549199.7505967506,654764.1426265838,454265.5549911132
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neglected tropical diseases and malaria,Number,2008,21156579.869416747,29908701.690773033,13917764.833274089
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Neurological disorders,Number,2008,786540.0005697295,1001065.9347148737,604284.4139163357
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Neurological disorders,Number,2011,845268.401039952,1087431.4613401114,647608.5754352566
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Skin and subcutaneous diseases,Number,2011,577661.1442371604,878331.7909107337,366983.9664140388
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Self-harm and interpersonal violence,Number,2004,632109.2642367681,845719.8039624811,472717.7884291756
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Musculoskeletal disorders,Number,2006,694979.9087283433,914701.4152452425,509745.09155843826
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Other non-communicable diseases,Number,2006,2861558.0007122485,3709313.1354194507,2237158.5086841597
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Musculoskeletal disorders,Number,2007,1227412.5063353055,1623818.7362621352,904555.0409741246
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Self-harm and interpersonal violence,Number,2007,160322.93775629395,224945.94395090255,119043.9048501738
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Neglected tropical diseases and malaria,Number,2009,191579.10851775834,298903.89773757913,123694.13088177175
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Other non-communicable diseases,Number,2003,2360862.8662216533,2846160.5796224508,1865639.0216335873
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neoplasms,Number,2011,2606775.004950444,3080418.079379329,2179654.6338163437
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Nutritional deficiencies,Number,2012,5203931.044520481,7029360.984183749,3755748.6685755253
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Chronic respiratory diseases,Number,2010,497342.7116233149,626409.2076013172,402377.0170467429
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Other non-communicable diseases,Number,2008,2439554.179165628,2967361.2470412585,1994982.1032728737
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Sense organ diseases,Number,2011,516692.2378967153,689382.6148077452,368799.0264695222
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2011,1606730.854498058,2163279.3271573763,1107197.3750699456
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Respiratory infections and tuberculosis,Number,2011,5575894.039352183,6594447.519586496,4514565.536136083
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,50619.822080708975,80540.68377916625,31768.135162829254
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Respiratory infections and tuberculosis,Number,2005,2073400.2160092173,2461325.9367307946,1709142.6814224804
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Enteric infections,Number,2005,681563.5943362744,940568.3170020287,466834.24586743896
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Digestive diseases,Number,2006,1518136.1546068953,1890802.6257268616,1210697.6057490057
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Neglected tropical diseases and malaria,Number,2011,152145.3706810339,214685.71395558552,108095.21032957884
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Neurological disorders,Number,2006,744342.7980918583,958706.9364092123,570466.3491092493
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Cardiovascular diseases,Number,2011,2186811.3354958403,2367649.1538257534,1969023.810820158
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Other infectious diseases,Number,2005,486983.17367901944,649044.1637654327,370407.04487503204
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Maternal and neonatal disorders,Number,2005,1761000.2169184592,2012536.5907838177,1537112.6031152396
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Substance use disorders,Number,2005,97054.1885760558,126860.83826997376,67576.64632121274
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Diabetes and kidney diseases,Number,2005,1354160.8811372186,1631297.6999946265,1105299.647415815
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2003,52176.09329432137,83340.65224146625,32444.708205645755
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Respiratory infections and tuberculosis,Number,2003,2304016.277022049,2730408.7248063064,1922823.6863399348
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Enteric infections,Number,2003,843732.5800125088,1162727.9589082433,568992.5644591012
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Mental disorders,Number,2007,529784.7539749698,677306.1174291989,386541.10518657084
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Chronic respiratory diseases,Number,2012,516557.8238323232,643877.0456789862,417163.7467256757
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Neglected tropical diseases and malaria,Number,2007,3271222.338771838,4931498.393870574,1900698.0374142523
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Self-harm and interpersonal violence,Number,2011,1712086.158720069,2028179.535588592,1430950.466655064
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Other infectious diseases,Number,2003,527635.9675928418,684611.4756284228,405600.3656782784
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Maternal and neonatal disorders,Number,2003,1838000.731590455,2094411.979029452,1588178.5867016683
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Substance use disorders,Number,2003,91478.70089867909,118449.7607050374,64184.91612358665
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Diabetes and kidney diseases,Number,2003,1305620.3147605767,1592260.8736562934,1044786.7882277507
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Enteric infections,Number,2011,3376759.773372966,4605913.688763969,2407930.7248176318
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Other infectious diseases,Number,2011,5244057.091694702,7100790.661604193,3745269.624650934
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Maternal and neonatal disorders,Number,2011,10907429.458037693,11740283.245570414,10061315.767980274
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neglected tropical diseases and malaria,Number,2011,322172.6024824021,430786.43795506353,243157.42354407808
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Digestive diseases,Number,2010,2018660.9480308865,2800541.2878838694,1445041.6513447547
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Substance use disorders,Number,2009,213900.0113183709,267960.9672584797,165471.56834996096
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Diabetes and kidney diseases,Number,2009,1089286.3967754869,1223095.7276952853,961332.3232156257
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Cardiovascular diseases,Number,2011,703952.4227939355,836160.961991922,585721.9455577765
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Self-harm and interpersonal violence,Number,2008,1709569.1228686797,2012851.7872330686,1450772.8270540973
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Neoplasms,Number,2007,1143771.5103870688,1233423.2530627872,1066831.449420429
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Neurological disorders,Number,2007,534284.668761919,695292.4878599374,401887.825035615
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Self-harm and interpersonal violence,Number,2008,1370926.4080794444,1882861.3226299535,1062373.6452740992
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Neglected tropical diseases and malaria,Number,2009,155108.67204617194,217657.9030024346,110207.54827388673
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Self-harm and interpersonal violence,Number,2011,681487.8286340069,915385.2653656087,496251.24660750595
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Mental disorders,Number,2009,2504636.971495456,3199433.24890271,1784554.261897911
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Musculoskeletal disorders,Number,2006,1193554.6834898302,1578885.597544493,878478.5378471233
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Self-harm and interpersonal violence,Number,2006,157074.0945299634,222034.42190376777,116135.7995020039
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Substance use disorders,Number,2010,218509.09930592705,272164.86947235494,169536.46399309835
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Diabetes and kidney diseases,Number,2010,1145119.568498786,1289266.6646835862,1006359.2092808122
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Substance use disorders,Number,2008,209370.92939225418,262292.4692248136,161858.86973366461
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Diabetes and kidney diseases,Number,2008,1017610.700654989,1142577.1803452496,901094.7192459984
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neurological disorders,Number,2006,1516385.4795548033,1923412.8674781215,1198501.352954791
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Skin and subcutaneous diseases,Number,2006,861862.100859829,1319628.7688117279,562620.5494367398
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Digestive diseases,Number,2009,1464492.790353021,1911978.06018248,1121322.961247745
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Number,2010,6612845.142085615,7416521.537730613,5900270.562591968
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Nutritional deficiencies,Number,2010,1575470.699245339,2144321.225373442,1114942.9539051782
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Neoplasms,Number,2010,1593014.5548806826,1823413.4654442298,1388668.6541910819
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neoplasms,Number,2010,2556836.7633631364,3041659.2177802566,2161516.6736365235
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Skin and subcutaneous diseases,Number,2008,544345.1310656054,833120.2947014867,347679.34685654944
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Neurological disorders,Number,2008,783203.2413086629,1038458.0478264876,567937.3460585014
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Mental disorders,Number,2008,1537308.9704806348,1987015.25515058,1104243.9374611238
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Transport injuries,Number,2014,873283.6225630988,1050068.5375710977,693718.8302543764
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Transport injuries,Number,2013,865718.1170016816,1044433.9276413625,674207.3208658369
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Transport injuries,Number,2007,2323293.7077789465,3066556.808964489,1570587.0522234726
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Other infectious diseases,Number,2007,12289010.875711557,16730648.63789238,8880665.463397596
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Maternal and neonatal disorders,Number,2007,20161105.322463166,22050690.349280477,18091572.06892313
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Musculoskeletal disorders,Number,2009,756728.4026290447,992071.9069493625,557561.3726625826
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Other non-communicable diseases,Number,2009,2955743.6617410644,3802487.874214939,2273166.774895004
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Musculoskeletal disorders,Number,2008,1663455.9936900034,2201007.6372303804,1230533.5084301366
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Chronic respiratory diseases,Number,2009,204685.2083777962,269609.1830805539,159967.0596250622
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neglected tropical diseases and malaria,Number,2010,20015061.696321324,28891725.848190088,13080431.982713541
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Neoplasms,Number,2007,2145674.483368311,2515656.219714199,1810321.5612812266
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Mental disorders,Number,2008,1236330.9414476133,1574958.167896253,892660.0002544059
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Chronic respiratory diseases,Number,2015,554251.0241562683,688795.6982674508,442089.87018948275
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Unintentional injuries,Number,2012,1064698.2601586152,1220980.6891948793,930272.5023421148
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Nutritional deficiencies,Number,2010,445504.903319669,649120.6819632961,298568.0915947133
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Transport injuries,Number,2016,857196.3524834664,1025329.6600015872,687604.4452920178
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Chronic respiratory diseases,Number,2016,565396.9411954662,694536.0788585657,449643.93416447926
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Nutritional deficiencies,Number,2016,5420008.0880594235,7324475.119425716,3910806.4674568214
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Mental disorders,Number,2008,545226.800002306,701444.9368901029,396807.809420274
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neoplasms,Number,2013,2829846.441665891,3283753.786534703,2389496.2822734844
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Self-harm and interpersonal violence,Number,2007,1705492.018623373,2030425.8913269988,1454968.8380350769
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Cardiovascular diseases,Number,2009,6453425.897530523,7256679.522008832,5701157.880367963
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Sense organ diseases,Number,2007,460798.30961690116,615869.2868579857,328818.6123355414
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2007,2399769.5731995064,3121806.4143399308,1778707.614725255
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Respiratory infections and tuberculosis,Number,2007,6637050.591849177,8120494.319995745,5444604.852485234
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Neglected tropical diseases and malaria,Number,2012,150331.32998998128,212877.2670475422,107011.38931609094
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Neglected tropical diseases and malaria,Number,2009,21045450.060838785,30172029.07051772,13638187.883668598
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Digestive diseases,Number,2011,2035124.6234484462,2790746.774620403,1456774.0191098435
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Digestive diseases,Number,2013,2154012.126124687,2943201.5065684337,1519342.6016995301
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Transport injuries,Number,2015,855824.7252320149,1024135.8081507151,686218.287465591
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Digestive diseases,Number,2017,2319384.246867304,3169517.716155757,1620503.577615146
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Neglected tropical diseases and malaria,Number,2012,157701.43598699154,248379.79310280195,104218.11532816695
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Mental disorders,Number,2004,773005.2174144228,977729.8689519928,560843.3206755978
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Sense organ diseases,Number,2008,1130551.748255898,1492419.9647303773,804068.3935599653
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Skin and subcutaneous diseases,Number,2006,518014.6848088498,800645.5769219159,330998.928224755
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Musculoskeletal disorders,Number,2006,1561531.1396103462,2062686.0712808494,1154032.7579088775
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Cardiovascular diseases,Number,2010,2116334.903819651,2302720.7061673687,1926663.7139214475
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Neurological disorders,Number,2007,375462.8405534218,466293.13894182246,293001.1439623451
DALYs (Disability-Adjusted Life Years),Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2007,222486.2784085698,338278.1769643455,142691.9864542457
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Nutritional deficiencies,Number,2015,5401631.276063765,7290714.296736478,3889781.935096238
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Neglected tropical diseases and malaria,Number,2011,171368.79665310544,272364.2772399468,111015.70627617865
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Sense organ diseases,Number,2009,1159599.110945772,1533295.230489171,825500.6618605589
DALYs (Disability-Adjusted Life Years),South Africa,Both,All ages,Cardiovascular diseases,Number,2009,2032323.1399791904,2229088.348111334,1858952.6196078942
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Mental disorders,Number,2011,2700136.573525861,3506975.1788546946,1922627.9829612672
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Nutritional deficiencies,Number,2013,1529579.8640139129,2106644.2573540113,1081649.8058509422
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Neurological disorders,Number,2009,803784.5533764393,1022534.5410842788,620780.3027272064
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All ages,Cardiovascular diseases,Number,2007,4038741.7690496254,5062475.577192899,3146883.616115865
DALYs (Disability-Adjusted Life Years),Egypt,Both,All ages,Nutritional deficiencies,Number,2009,451978.17714802886,649737.0410938998,303531.9126670835
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Unintentional injuries,Number,2007,1974447.8447871068,2424939.1517929723,1540828.700342621
